_id,Ano,Codigo,Inep,Escola,Municipio,Localizacao,Situacao,Endereco,Numero,Bairro,Cep,Telefone,Email,TipoEnsino,idTipoEnsino,NivelOrganizacional,IdEscola,Id
7518,2010,3200102,32025920,EEEFM - AFONSO CLAUDIO,AFONSO CLAUDIO,URBANA,Em Atividade,RUA UTE AMELIA GASTIN PADUA,50/124,SAO TARCISIO,29600000,(27) - 37352088,ESCOLAAFONSOCLAUDIO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,724,5189591
7519,2015,3200102,32025920,EEEFM - AFONSO CLAUDIO,AFONSO CLAUDIO,URBANA,Em Atividade,RUA UTE AMELIA GASTIN PADUA,50/124,SAO TARCISIO,29600000,(27) - 37352088,ESCOLAAFONSOCLAUDIO@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,724,5189592
7520,2014,3203403,32078544,EEEM - ELIZABETE NAZÁRIO LAURENTINO,MIMOSO DO SUL,RURAL,Em Atividade,RUA CUSTODIO GONÇALVES FIGUEIRA,"",SAO JOSE DAS TORRES,29400000,(28) - 35556317,ESCOLAELIZABETE@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,743,5189593
7521,2011,3203809,32057474,EEEF - MARCONDES DE SOUZA,MUQUI,URBANA,Em Atividade,RUA JOSE GALDINO COIMBRA,"",BOA ESPERANCA,29480000,(28) - 35541111,ESCOLAMARCONDES@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,748,5189594
7522,2012,3203809,32057474,EEEF - MARCONDES DE SOUZA,MUQUI,URBANA,Em Atividade,RUA JOSE GALDINO COIMBRA,"",BOA ESPERANCA,29480000,(28) - 35541111,ESCOLAMARCONDES@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,748,5189595
7523,2015,3203809,32057474,EEEF - MARCONDES DE SOUZA,MUQUI,URBANA,Em Atividade,RUA JOSE GALDINO COIMBRA,"",BOA ESPERANCA,29480000,(28) - 35541111,ESCOLAMARCONDES@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,748,5189596
7524,2011,3200706,32051328,EEEFM - FERNANDO DE ABREU,ATILIO VIVACQUA,URBANA,Em Atividade,RUA GENERAL DUTRA,15,CENTRO,29490000,(28) - 35381511,ESCOLAFERNANDOABREU@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,752,5189597
7525,2009,3200706,32051328,EEEFM - FERNANDO DE ABREU,ATILIO VIVACQUA,URBANA,Em Atividade,RUA GENERAL DUTRA,15,CENTRO,29490000,(28) - 35381511,ESCOLAFERNANDOABREU@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,752,5189598
7526,2014,3200706,32051328,EEEFM - FERNANDO DE ABREU,ATILIO VIVACQUA,URBANA,Em Atividade,RUA GENERAL DUTRA,15,CENTRO,29490000,(28) - 35381511,ESCOLAFERNANDOABREU@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,752,5189599
7527,2010,3201209,32052103,EEEM - CEI ATTILA DE ALMEIDA MIRANDA,CACHOEIRO DE ITAPEMIRIM,URBANA,Em Atividade,AVENIDA NOSSA SENHORA DA CONSOLACAO,90,VILA RICA,29301080,(28) - 35224647,CENTROATTILAALMEIDA@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,754,5189600
7528,2011,3201209,32052103,EEEM - CEI ATTILA DE ALMEIDA MIRANDA,CACHOEIRO DE ITAPEMIRIM,URBANA,Em Atividade,AVENIDA NOSSA SENHORA DA CONSOLACAO,90,VILA RICA,29301080,(28) - 35224647,CENTROATTILAALMEIDA@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,754,5189601
7529,2013,3202306,32047002,EEEM - MONSENHOR MIGUEL DE SANCTIS,GUACUI,URBANA,Em Atividade,RODOVIA PREF NORIVAL COUZI - KM 96,KM 96,MORADA DAS PALMEIRAS,29560000,(28) - 35531695,ESCOLAMMSANCTIS@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,757,5189602
7530,2010,3202306,32047002,EEEM - MONSENHOR MIGUEL DE SANCTIS,GUACUI,URBANA,Em Atividade,RODOVIA PREF NORIVAL COUZI - KM 96,KM 96,MORADA DAS PALMEIRAS,29560000,(28) - 35531695,ESCOLAMMSANCTIS@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,757,5189603
7531,2011,3200508,32077688,EEEM - GODOFREDO POSSI,APIACA,URBANA,Em Atividade,RUA JOSE PUPPIN,S/Nº,BONSUCESSO,29450000,() - ,ESCOLAGODOFREDOPOSSI@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,776,5189604
7532,2011,3200201,32045360,EEEFM - PROFESSOR PEDRO SIMAO,ALEGRE,URBANA,Em Atividade,RUA ANTONIO LEMOS BARBOSA,"",VILA DO SUL,29500000,(28) - 35524040,ESCOLAPEDROSIMAO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,778,5189605
7533,2013,3200201,32045360,EEEFM - PROFESSOR PEDRO SIMAO,ALEGRE,URBANA,Em Atividade,RUA ANTONIO LEMOS BARBOSA,"",VILA DO SUL,29500000,(28) - 35524040,ESCOLAPEDROSIMAO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,778,5189606
7534,2011,3200201,32045360,EEEFM - PROFESSOR PEDRO SIMAO,ALEGRE,URBANA,Em Atividade,RUA ANTONIO LEMOS BARBOSA,"",VILA DO SUL,29500000,(28) - 35524040,ESCOLAPEDROSIMAO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,778,5189607
7535,2014,3200201,32045360,EEEFM - PROFESSOR PEDRO SIMAO,ALEGRE,URBANA,Em Atividade,RUA ANTONIO LEMOS BARBOSA,"",VILA DO SUL,29500000,(28) - 35524040,ESCOLAPEDROSIMAO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,778,5189608
7536,2013,3200201,32045360,EEEFM - PROFESSOR PEDRO SIMAO,ALEGRE,URBANA,Em Atividade,RUA ANTONIO LEMOS BARBOSA,"",VILA DO SUL,29500000,(28) - 35524040,ESCOLAPEDROSIMAO@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,778,5189609
7537,2014,3200201,32045360,EEEFM - PROFESSOR PEDRO SIMAO,ALEGRE,URBANA,Em Atividade,RUA ANTONIO LEMOS BARBOSA,"",VILA DO SUL,29500000,(28) - 35524040,ESCOLAPEDROSIMAO@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,778,5189610
7538,2010,3203700,32050364,EEEFM - ARQUIMIMO MATTOS,MUNIZ FREIRE,URBANA,Em Atividade,RUA NOSSA SENHORA DA CONCEICAO,"",PIACU,29386000,(28) - 35445131,ESCOLAARQUIMIMO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,779,5189611
7539,2011,3203700,32050364,EEEFM - ARQUIMIMO MATTOS,MUNIZ FREIRE,URBANA,Em Atividade,RUA NOSSA SENHORA DA CONCEICAO,"",PIACU,29386000,(28) - 35445131,ESCOLAARQUIMIMO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,779,5189612
7540,2013,3200201,32045379,EEEFM - ARISTEU AGUIAR,ALEGRE,URBANA,Em Atividade,AVENIDA DR WANDERLEY,"",CENTRO,29500000,(28) - 35521619,ESCOLAARISTEUAGUIAR@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,785,5189613
7541,2009,3200201,32045379,EEEFM - ARISTEU AGUIAR,ALEGRE,URBANA,Em Atividade,AVENIDA DR WANDERLEY,"",CENTRO,29500000,(28) - 35521619,ESCOLAARISTEUAGUIAR@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,785,5189614
7542,2008,3200201,32045379,EEEFM - ARISTEU AGUIAR,ALEGRE,URBANA,Em Atividade,AVENIDA DR WANDERLEY,"",CENTRO,29500000,(28) - 35521619,ESCOLAARISTEUAGUIAR@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,785,5189615
7543,2013,3200201,32045379,EEEFM - ARISTEU AGUIAR,ALEGRE,URBANA,Em Atividade,AVENIDA DR WANDERLEY,"",CENTRO,29500000,(28) - 35521619,ESCOLAARISTEUAGUIAR@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,785,5189616
7544,2015,3200201,32045379,EEEFM - ARISTEU AGUIAR,ALEGRE,URBANA,Em Atividade,AVENIDA DR WANDERLEY,"",CENTRO,29500000,(28) - 35521619,ESCOLAARISTEUAGUIAR@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,785,5189617
7545,2010,3203007,32078587,EEEM - SANTISSIMA TRINDADE,IUNA,URBANA,Em Atividade,AVENIDA OTACILIO SEVERINO DA SILVA,"",SANTISSIMA TRINDADE,29393000,() - ,ESCOLATRINDADE@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,787,5189618
7546,2014,3202652,32078609,EEEM - SANTA CRUZ,IRUPI,URBANA,Em Atividade,RUA DIONISIO JOAO AMANSO,"",CENTRO,29398000,(28) - 35483065,ESCOLASANTACRUZ@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,789,5189619
7547,2008,3203007,32049242,EEEFM - P AFONSO BRAZ,IUNA,URBANA,Em Atividade,AVENIDA PREFEITO JOSE RAPOSO,84,PEQUIA,29392000,(28) - 35456098,ESCOLAPADREAFONSO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,790,5189620
7548,2012,3203007,32049242,EEEFM - P AFONSO BRAZ,IUNA,URBANA,Em Atividade,AVENIDA PREFEITO JOSE RAPOSO,84,PEQUIA,29392000,(28) - 35456098,ESCOLAPADREAFONSO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,790,5189621
7549,2015,3202454,32047720,EEEFM - PROF MARIA TRINDADE OLIVEIRA,IBATIBA,URBANA,Em Atividade,AVENIDA AFONSO CLAUDIO,440,CENTRO,29395000,(28) - 35430034,ESCOLAMARIAOLIVEIRA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,791,5189622
7550,2012,3202454,32047720,EEEFM - PROF MARIA TRINDADE OLIVEIRA,IBATIBA,URBANA,Em Atividade,AVENIDA AFONSO CLAUDIO,440,CENTRO,29395000,(28) - 35430034,ESCOLAMARIAOLIVEIRA@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,791,5189623
7551,2010,3202454,32047720,EEEFM - PROF MARIA TRINDADE OLIVEIRA,IBATIBA,URBANA,Em Atividade,AVENIDA AFONSO CLAUDIO,440,CENTRO,29395000,(28) - 35430034,ESCOLAMARIAOLIVEIRA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,791,5189624
7552,2010,3202553,32048092,EEEFM - ANTONIO LEMOS JUNIOR,IBITIRAMA,URBANA,Em Atividade,RUA CONCEIÇÃO MIRANDA VAILANT,21,CENTRO,29540000,(28) - 35691371,ESCOLAANTONIOLEMOS@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,792,5189625
7553,2011,3202553,32048092,EEEFM - ANTONIO LEMOS JUNIOR,IBITIRAMA,URBANA,Em Atividade,RUA CONCEIÇÃO MIRANDA VAILANT,21,CENTRO,29540000,(28) - 35691371,ESCOLAANTONIOLEMOS@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,792,5189626
7554,2015,3202553,32048092,EEEFM - ANTONIO LEMOS JUNIOR,IBITIRAMA,URBANA,Em Atividade,RUA CONCEIÇÃO MIRANDA VAILANT,21,CENTRO,29540000,(28) - 35691371,ESCOLAANTONIOLEMOS@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,792,5189627
7555,2011,3202553,32048092,EEEFM - ANTONIO LEMOS JUNIOR,IBITIRAMA,URBANA,Em Atividade,RUA CONCEIÇÃO MIRANDA VAILANT,21,CENTRO,29540000,(28) - 35691371,ESCOLAANTONIOLEMOS@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,792,5189628
7556,2015,3202652,32048459,EEEFM - BERNARDO HORTA,IRUPI,URBANA,Em Atividade,RUA JOAO MARIANO,27,CENTRO,29398000,(28) - 35481665,ESCOLABERNARDOHORTA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,805,5189629
7557,2014,3202652,32048459,EEEFM - BERNARDO HORTA,IRUPI,URBANA,Em Atividade,RUA JOAO MARIANO,27,CENTRO,29398000,(28) - 35481665,ESCOLABERNARDOHORTA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,805,5189630
7558,2010,3202652,32048459,EEEFM - BERNARDO HORTA,IRUPI,URBANA,Em Atividade,RUA JOAO MARIANO,27,CENTRO,29398000,(28) - 35481665,ESCOLABERNARDOHORTA@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,805,5189631
7559,2011,3203700,32049536,CEEFMTI - BRAULIO FRANCO,MUNIZ FREIRE,URBANA,Em Atividade,RUA CAPITAO JOAO ALVES,60,CENTRO,29380000,(28) - 35441135,ESCOLABRAULIO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,807,5189632
7560,2011,3203700,32049536,CEEFMTI - BRAULIO FRANCO,MUNIZ FREIRE,URBANA,Em Atividade,RUA CAPITAO JOAO ALVES,60,CENTRO,29380000,(28) - 35441135,ESCOLABRAULIO@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,807,5189633
7561,2014,3203700,32049536,CEEFMTI - BRAULIO FRANCO,MUNIZ FREIRE,URBANA,Em Atividade,RUA CAPITAO JOAO ALVES,60,CENTRO,29380000,(28) - 35441135,ESCOLABRAULIO@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,807,5189634
7562,2014,3201209,32095007,EEEFM - PACOTUBA,CACHOEIRO DE ITAPEMIRIM,RURAL,Em Atividade,RUA DIOGO PIRES DE AMORIM,"",ZONA RURAL,29323000,(28) - 35397000,ESCOLAPACOTUBA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,811,5189635
7563,2014,3203700,32079214,EEEM - PROF MARIA CANDIDO KNEIPP,MUNIZ FREIRE,URBANA,Em Atividade,RUA MARIA ASCENSAO SOARES,134,VIEIRA MACHADO,29383000,(28) - 35448004,ESCOLACANDIDOKNEIP@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,812,5189636
7564,2015,3204807,32058268,EEEFM - MERCES GARCIA VIEIRA,SAO JOSE DO CALCADO,URBANA,Em Atividade,AVENIDA RUI BARBOSA,146,CENTRO,29470000,(28) - 35561249,ESCOLAMERCESGARCIA@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,814,5189637
7565,2009,3204807,32058268,EEEFM - MERCES GARCIA VIEIRA,SAO JOSE DO CALCADO,URBANA,Em Atividade,AVENIDA RUI BARBOSA,146,CENTRO,29470000,(28) - 35561249,ESCOLAMERCESGARCIA@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,814,5189638
7566,2012,3202009,32046634,EEEFM - PEDRO DE ALCANTARA GALVEAS,DORES DO RIO PRETO,URBANA,Em Atividade,AVENIDA FIRMINO DIAS,360,CENTRO,29580000,(28) - 35591586,ESCOLAPEDROGALVEAS@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,821,5189639
7567,2012,3202009,32046634,EEEFM - PEDRO DE ALCANTARA GALVEAS,DORES DO RIO PRETO,URBANA,Em Atividade,AVENIDA FIRMINO DIAS,360,CENTRO,29580000,(28) - 35591586,ESCOLAPEDROGALVEAS@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,821,5189640
7568,2014,3202009,32046634,EEEFM - PEDRO DE ALCANTARA GALVEAS,DORES DO RIO PRETO,URBANA,Em Atividade,AVENIDA FIRMINO DIAS,360,CENTRO,29580000,(28) - 35591586,ESCOLAPEDROGALVEAS@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,821,5189641
7569,2015,3202009,32046634,EEEFM - PEDRO DE ALCANTARA GALVEAS,DORES DO RIO PRETO,URBANA,Em Atividade,AVENIDA FIRMINO DIAS,360,CENTRO,29580000,(28) - 35591586,ESCOLAPEDROGALVEAS@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,821,5189642
7570,2014,3202009,32046634,EEEFM - PEDRO DE ALCANTARA GALVEAS,DORES DO RIO PRETO,URBANA,Em Atividade,AVENIDA FIRMINO DIAS,360,CENTRO,29580000,(28) - 35591586,ESCOLAPEDROGALVEAS@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,821,5189643
7571,2015,3202009,32046634,EEEFM - PEDRO DE ALCANTARA GALVEAS,DORES DO RIO PRETO,URBANA,Em Atividade,AVENIDA FIRMINO DIAS,360,CENTRO,29580000,(28) - 35591586,ESCOLAPEDROGALVEAS@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,821,5189644
7572,2015,3202009,32046634,EEEFM - PEDRO DE ALCANTARA GALVEAS,DORES DO RIO PRETO,URBANA,Em Atividade,AVENIDA FIRMINO DIAS,360,CENTRO,29580000,(28) - 35591586,ESCOLAPEDROGALVEAS@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,821,5189645
7573,2012,3202009,32046642,EEEFM - SAO JOSE - DORES DO RIO PRETO,DORES DO RIO PRETO,URBANA,Em Atividade,RUA PRINCIPAL,"",PEDRA MENINA,29580000,(28) - 35593007,ESCOLASAOJOSE@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,822,5189646
7574,2014,3202009,32046642,EEEFM - SAO JOSE - DORES DO RIO PRETO,DORES DO RIO PRETO,URBANA,Em Atividade,RUA PRINCIPAL,"",PEDRA MENINA,29580000,(28) - 35593007,ESCOLASAOJOSE@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,822,5189647
7575,2012,3203163,32029594,EEEFM - JOAQUIM CAETANO DE PAIVA,LARANJA DA TERRA,URBANA,Em Atividade,RUA GUILHERME PIZZAIA,"",JOATUBA,29615000,(27) - 37365178,ESCOLAJOAQUIMPAIVA@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,823,5189648
7576,2011,3200102,32027540,EEEFM - JOSE GIESTAS,AFONSO CLAUDIO,URBANA,Em Atividade,RUA WERNER RUCHDESCHEL,227,VILA PONTOES,29604000,(27) - 37355001,ESCOLAJOSE@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,827,5189649
7577,2015,3200102,32027567,EEEFM - MARIA DE ABREU ALVIM,AFONSO CLAUDIO,URBANA,Em Atividade,RUA ANTONIETA SOUZA LIMA,"",FAZENDA GUANDU,29609000,(27) - 37358016,ESCOLAMARIADEABREU@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,828,5189650
7578,2008,3200102,32027567,EEEFM - MARIA DE ABREU ALVIM,AFONSO CLAUDIO,URBANA,Em Atividade,RUA ANTONIETA SOUZA LIMA,"",FAZENDA GUANDU,29609000,(27) - 37358016,ESCOLAMARIADEABREU@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,828,5189651
7579,2012,3200102,32027567,EEEFM - MARIA DE ABREU ALVIM,AFONSO CLAUDIO,URBANA,Em Atividade,RUA ANTONIETA SOUZA LIMA,"",FAZENDA GUANDU,29609000,(27) - 37358016,ESCOLAMARIADEABREU@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,828,5189652
7580,2011,3200102,32027753,EEEFM - ELVIRA BARROS,AFONSO CLAUDIO,URBANA,Em Atividade,AVENIDA LEVY DIAS DE CARVALHO,200,SERRA PELADA,29603000,(27) - 37357184,ESCOLAELVIRA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,833,5189653
7581,2012,3200102,32027753,EEEFM - ELVIRA BARROS,AFONSO CLAUDIO,URBANA,Em Atividade,AVENIDA LEVY DIAS DE CARVALHO,200,SERRA PELADA,29603000,(27) - 37357184,ESCOLAELVIRA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,833,5189654
7582,2011,3200102,32027753,EEEFM - ELVIRA BARROS,AFONSO CLAUDIO,URBANA,Em Atividade,AVENIDA LEVY DIAS DE CARVALHO,200,SERRA PELADA,29603000,(27) - 37357184,ESCOLAELVIRA@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,833,5189655
7583,2012,3203163,32078315,EEEM - SOBREIRO,LARANJA DA TERRA,URBANA,Em Atividade,RUA PRINCIPAL,"",SOBREIRO,29619000,(27) - 37364152,ESCOLASOBREIRO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,841,5189656
7584,2010,3203163,32078315,EEEM - SOBREIRO,LARANJA DA TERRA,URBANA,Em Atividade,RUA PRINCIPAL,"",SOBREIRO,29619000,(27) - 37364152,ESCOLASOBREIRO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,841,5189657
7585,2015,3201159,32027532,EEEFM - FAZENDA CAMPORES,BREJETUBA,RURAL,Em Atividade,VILA RANCHO DANTAS,"",ZONA RURAL,29630000,(27) - 98963557,ESCOLAFAZENDACAMPORE@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,844,5189658
7586,2012,3201159,32027532,EEEFM - FAZENDA CAMPORES,BREJETUBA,RURAL,Em Atividade,VILA RANCHO DANTAS,"",ZONA RURAL,29630000,(27) - 98963557,ESCOLAFAZENDACAMPORE@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,844,5189659
7587,2015,3201159,32027532,EEEFM - FAZENDA CAMPORES,BREJETUBA,RURAL,Em Atividade,VILA RANCHO DANTAS,"",ZONA RURAL,29630000,(27) - 98963557,ESCOLAFAZENDACAMPORE@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,844,5189660
7588,2013,3204559,32032633,EEEFM - ALTO RIO POSSMOSER,SANTA MARIA DE JETIBA,URBANA,Em Atividade,AVENIDA GERMANO MARQUARDT,"",ALTO RIO POSSMOSER,29645000,(27) - 32635096,ESCOLAPOSSMOSER@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,848,5189661
7589,2013,3201902,32028580,EEEFM - TEOFILO PAULINO,DOMINGOS MARTINS,URBANA,Em Atividade,ALAMEDA DOS PINHAIS,"",CENTRO,29260000,(27) - 32681248,ESCOLATEOFILO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,849,5189662
7590,2010,3201902,32028580,EEEFM - TEOFILO PAULINO,DOMINGOS MARTINS,URBANA,Em Atividade,ALAMEDA DOS PINHAIS,"",CENTRO,29260000,(27) - 32681248,ESCOLATEOFILO@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,849,5189663
7591,2012,3201902,32028580,EEEFM - TEOFILO PAULINO,DOMINGOS MARTINS,URBANA,Em Atividade,ALAMEDA DOS PINHAIS,"",CENTRO,29260000,(27) - 32681248,ESCOLATEOFILO@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,849,5189664
7592,2009,3201902,32028806,EEEFM - PEDREIRAS,DOMINGOS MARTINS,URBANA,Em Atividade,RUA PETERLE,"",PEDRA AZUL,29278000,(27) - 32481291,ESCOLAPEDREIRAS@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,850,5189665
7593,2009,3201902,32028806,EEEFM - PEDREIRAS,DOMINGOS MARTINS,URBANA,Em Atividade,RUA PETERLE,"",PEDRA AZUL,29278000,(27) - 32481291,ESCOLAPEDREIRAS@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,850,5189666
7594,2014,3201902,32028806,EEEFM - PEDREIRAS,DOMINGOS MARTINS,URBANA,Em Atividade,RUA PETERLE,"",PEDRA AZUL,29278000,(27) - 32481291,ESCOLAPEDREIRAS@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,850,5189667
7595,2012,3201902,32028806,EEEFM - PEDREIRAS,DOMINGOS MARTINS,URBANA,Em Atividade,RUA PETERLE,"",PEDRA AZUL,29278000,(27) - 32481291,ESCOLAPEDREIRAS@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,850,5189668
7596,2013,3201902,32028806,EEEFM - PEDREIRAS,DOMINGOS MARTINS,URBANA,Em Atividade,RUA PETERLE,"",PEDRA AZUL,29278000,(27) - 32481291,ESCOLAPEDREIRAS@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,850,5189669
7597,2009,3200102,32078579,EEEM - SÃO FRANCISCO,AFONSO CLAUDIO,URBANA,Paralisada,RUA PEDRO RIBEIRO,177,SAO FRANCISCO,29600000,() - ,ESCOLASAOFRANCISCO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,852,5189670
7598,2015,3205069,32030150,EEEF - LIBERAL ZANDONADI,VENDA NOVA DO IMIGRANTE,URBANA,Em Atividade,RUA DOM JOAO BATISTA,00051,VILA BETANIA,29375000,(28) - 35461981,ESCOLALIBERAL@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,853,5189671
7599,2013,3205069,32030150,EEEF - LIBERAL ZANDONADI,VENDA NOVA DO IMIGRANTE,URBANA,Em Atividade,RUA DOM JOAO BATISTA,00051,VILA BETANIA,29375000,(28) - 35461981,ESCOLALIBERAL@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,853,5189672
7600,2015,3201902,32029292,EEEFM - GISELA SALLOKER FAYET,DOMINGOS MARTINS,URBANA,Em Atividade,ESTRADA PRINCIPAL,35,PARAJU,29273000,(27) - 32491063,ESCOLAGISELASALOKER@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,862,5189673
7601,2008,3201902,32029292,EEEFM - GISELA SALLOKER FAYET,DOMINGOS MARTINS,URBANA,Em Atividade,ESTRADA PRINCIPAL,35,PARAJU,29273000,(27) - 32491063,ESCOLAGISELASALOKER@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,862,5189674
7602,2015,3201902,32029292,EEEFM - GISELA SALLOKER FAYET,DOMINGOS MARTINS,URBANA,Em Atividade,ESTRADA PRINCIPAL,35,PARAJU,29273000,(27) - 32491063,ESCOLAGISELASALOKER@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,862,5189675
7603,2010,3201902,32029292,EEEFM - GISELA SALLOKER FAYET,DOMINGOS MARTINS,URBANA,Em Atividade,ESTRADA PRINCIPAL,35,PARAJU,29273000,(27) - 32491063,ESCOLAGISELASALOKER@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,862,5189676
